0.2635486266
NA
NA
0.4806978471
0.3118040089
NA
NA
0
0.2301410542
NA
NA
NA
NA
NA
NA
NA
NA
0.6495916852
NA
NA
NA
NA
NA
0.2338530067
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.2301410542
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.1113585746
0.02598366741
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.7609502598
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.6347438753
NA
NA
NA
1
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.3563474388
NA
NA
NA
NA
NA
NA
NA
NA
0.71640683
NA
NA
NA
0.6718634001
0.8017817372
0.4751299183
0.6236080178
0.6236080178
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.5567928731
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
