0.1627907
0.1627907
0.06976745
0.06976745
0.255814
0.255814
0.2093023
0.06976745
0.3953488
0.06976745
0.1627907
0.2674419
0.5930232
0.06976745
0.06976745
0.1162791
0.2093023
0.06976745
0.3023256
1
0.1162791
0.06976745
0.4883721
0
0.1162791
0.1162791
0
0.255814
0.255814
0.2093023
0.2093023
0.2790698
0.1069767
0.2325581
0.2093023
0.3023256
0.1627907
0.06976745
0.5348837
0.02325581
0.3023256
0.2093023
0.2093023
