0.9105490438
NA
NA
1
0.9220058165
NA
NA
0.3738433066
0.5448136071
NA
NA
NA
NA
NA
NA
NA
NA
0.8814664669
NA
NA
NA
NA
NA
0.476954261
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.5448136071
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.6448400458
0.6726006874
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.8127258306
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.6787697189
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.5333568344
NA
NA
NA
NA
NA
NA
NA
NA
0.675244558
NA
NA
NA
0.6611439147
0.7422226139
0.8188948621
0.8321142152
0.8321142152
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.7589671279
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
